lat,long
-16.7278628383,13.0947697235
-16.723252399,13.0948005693
-16.7693239951,13.0899692491
-16.7647137474,13.0900008245
-16.7601034876,13.0900323176
-16.7554932157,13.0900637284
-16.7508829318,13.090095057
-16.7462726368,13.0901263032
-16.741662329,13.0901574672
-16.7370520092,13.0901885489
-16.7324416776,13.0902195483
-16.7692917474,13.0854500898
-16.7646815836,13.0854816539
-16.7600714077,13.0855131358
-16.7554612197,13.0855445354
-16.7508510198,13.0855758527
-16.7462408088,13.0856070878
-16.7416305848,13.0856382407
-16.737020349,13.0856693113
-16.7324101013,13.0857002996
-16.7277998417,13.0857312057
-16.7692595118,13.0809309297
-16.7646494319,13.0809624825
-16.7600393399,13.0809939532
-16.7554292358,13.0810253416
-16.7508191198,13.0810566477
-16.7462089926,13.0810878717
-16.7415988526,13.0811190134
-16.7369887007,13.0811500729
-16.7323785368,13.0811810501
-16.7277683611,13.0812119452
-16.7692272883,13.076411767
-16.7646172923,13.0764433086
-16.7600072841,13.076474768
-16.7553972639,13.0765061452
-16.7507872317,13.0765374402
-16.7461771884,13.076568653
-16.7415671323,13.0765997835
-16.7369570642,13.0766308319
-16.7323469842,13.0766617981
-16.7277368924,13.0766926821
