X,Y,DepthToGroundwater,GroundwaterProductivity,GroundwaterStorage
-15.936,13.481,0-7,>20,">50,000"
-15.936,13.501,25-50,>20,">50,000"
-15.936,13.531,25-50,>20,">50,000"
-15.936,13.551,25-50,>20,">50,000"
-15.936,13.581,25-50,>20,">50,000"
-15.936,13.601,25-50,>20,">50,000"
-15.936,13.631,25-50,>20,">50,000"
-15.936,13.651,25-50,>20,">50,000"
-15.936,13.681,25-50,>20,">50,000"
-15.936,13.701,25-50,>20,">50,000"
-15.936,13.731,25-50,>20,">50,000"
-15.936,13.751,25-50,>20,">50,000"
-15.936,13.781,25-50,>20,">50,000"
-15.936,13.801,25-50,>20,">50,000"
-15.936,13.831,25-50,>20,">50,000"
-15.925,13.061,0-7,>20,">50,000"
-15.925,13.111,7-25,>20,">50,000"
-15.925,13.161,7-25,>20,">50,000"
-15.925,13.211,7-25,>20,">50,000"
-15.925,13.261,0-7,>20,">50,000"
-15.925,13.311,25-50,>20,">50,000"
-15.925,13.361,25-50,>20,">50,000"
-15.925,13.411,25-50,>20,">50,000"
-15.925,13.461,0-7,>20,">50,000"
-15.925,13.511,25-50,>20,">50,000"
-15.925,13.561,25-50,>20,">50,000"
-15.925,13.611,25-50,>20,">50,000"
-15.925,13.661,25-50,>20,">50,000"
-15.925,13.711,25-50,>20,">50,000"
-15.925,13.761,25-50,>20,">50,000"
-15.925,13.811,25-50,>20,">50,000"
-15.886,13.081,7-25,>20,">50,000"
-15.886,13.101,7-25,>20,">50,000"
-15.886,13.131,7-25,>20,">50,000"
-15.886,13.151,7-25,>20,">50,000"
-15.886,13.181,7-25,>20,">50,000"
-15.886,13.201,7-25,>20,">50,000"
-15.886,13.231,7-25,>20,">50,000"
-15.886,13.251,0-7,>20,">50,000"
-15.886,13.281,0-7,>20,">50,000"
-15.886,13.301,25-50,>20,">50,000"
-15.886,13.331,25-50,>20,">50,000"
-15.886,13.351,25-50,>20,">50,000"
-15.886,13.381,25-50,>20,">50,000"
-15.886,13.401,25-50,>20,">50,000"
-15.886,13.431,25-50,>20,">50,000"
-15.886,13.481,0-7,>20,">50,000"
-15.886,13.501,25-50,>20,">50,000"
-15.886,13.531,25-50,>20,">50,000"
-15.886,13.551,25-50,>20,">50,000"
-15.886,13.581,25-50,>20,">50,000"
-15.886,13.601,25-50,>20,">50,000"
-15.886,13.631,25-50,>20,">50,000"
-15.886,13.651,25-50,>20,">50,000"
-15.886,13.681,25-50,>20,">50,000"
-15.886,13.701,25-50,>20,">50,000"
-15.886,13.731,25-50,>20,">50,000"
-15.886,13.751,25-50,>20,">50,000"
-15.886,13.781,25-50,>20,">50,000"
-15.886,13.801,25-50,>20,">50,000"
-15.886,13.831,25-50,>20,">50,000"
-15.875,13.061,7-25,>20,">50,000"
-15.875,13.111,7-25,>20,">50,000"
-15.875,13.161,7-25,>20,">50,000"
-15.875,13.211,7-25,>20,">50,000"
-15.875,13.261,0-7,>20,">50,000"
-15.875,13.311,25-50,>20,">50,000"
-15.875,13.361,25-50,>20,">50,000"
-15.875,13.411,25-50,>20,">50,000"
-15.875,13.461,0-7,>20,">50,000"
-15.875,13.511,25-50,>20,">50,000"
-15.875,13.561,25-50,>20,">50,000"
-15.875,13.611,25-50,>20,">50,000"
-15.875,13.661,25-50,>20,">50,000"
-15.875,13.711,25-50,>20,">50,000"
-15.875,13.761,25-50,>20,">50,000"
-15.875,13.811,25-50,>20,">50,000"
-15.836,13.081,7-25,>20,">50,000"
-15.836,13.101,7-25,>20,">50,000"
-15.836,13.131,7-25,>20,">50,000"
-15.836,13.151,7-25,>20,">50,000"
-15.836,13.181,7-25,>20,">50,000"
-15.836,13.201,7-25,>20,">50,000"
-15.836,13.231,7-25,>20,">50,000"
-15.836,13.251,0-7,>20,">50,000"
-15.836,13.281,0-7,>20,">50,000"
-15.836,13.301,25-50,>20,">50,000"
-15.836,13.331,25-50,>20,">50,000"
-15.836,13.351,25-50,>20,">50,000"
-15.836,13.381,25-50,>20,">50,000"
-15.836,13.401,25-50,>20,">50,000"
-15.836,13.431,25-50,>20,">50,000"
-15.836,13.481,0-7,>20,">50,000"
-15.836,13.501,0-7,>20,">50,000"
-15.836,13.531,0-7,>20,">50,000"
-15.836,13.551,25-50,>20,">50,000"
-15.836,13.581,25-50,>20,">50,000"
-15.836,13.601,25-50,>20,">50,000"
-15.836,13.631,25-50,>20,">50,000"
-15.836,13.651,25-50,>20,">50,000"
-15.836,13.681,25-50,>20,">50,000"
-15.836,13.701,25-50,>20,">50,000"
-15.836,13.731,25-50,>20,">50,000"
-15.836,13.751,25-50,>20,">50,000"
-15.836,13.781,25-50,>20,">50,000"
-15.836,13.801,25-50,>20,">50,000"
-15.836,13.831,25-50,>20,">50,000"
-15.825,13.061,7-25,>20,">50,000"
-15.825,13.111,7-25,>20,">50,000"
-15.825,13.161,7-25,>20,">50,000"
-15.825,13.211,7-25,>20,">50,000"
-15.825,13.261,0-7,>20,">50,000"
-15.825,13.311,25-50,>20,">50,000"
-15.825,13.361,25-50,>20,">50,000"
-15.825,13.411,25-50,>20,">50,000"
-15.825,13.461,0-7,>20,">50,000"
-15.825,13.511,0-7,>20,">50,000"
-15.825,13.561,25-50,>20,">50,000"
-15.825,13.611,25-50,>20,">50,000"
-15.825,13.661,25-50,>20,">50,000"
-15.825,13.711,25-50,>20,">50,000"
-15.825,13.761,25-50,>20,">50,000"
-15.825,13.811,25-50,>20,">50,000"
-15.786,13.081,7-25,>20,">50,000"
-15.786,13.101,7-25,>20,">50,000"
-15.786,13.131,7-25,>20,">50,000"
-15.786,13.151,7-25,>20,">50,000"
-15.786,13.181,7-25,>20,">50,000"
-15.786,13.201,7-25,>20,">50,000"
-15.786,13.231,0-7,>20,">50,000"
-15.786,13.251,0-7,>20,">50,000"
-15.786,13.281,0-7,>20,">50,000"
-15.786,13.301,25-50,>20,">50,000"
-15.786,13.331,25-50,>20,">50,000"
-15.786,13.351,25-50,>20,">50,000"
-15.786,13.381,25-50,>20,">50,000"
-15.786,13.401,25-50,>20,">50,000"
-15.786,13.431,25-50,>20,">50,000"
-15.786,13.481,0-7,>20,">50,000"
-15.786,13.501,0-7,>20,">50,000"
-15.786,13.531,0-7,>20,">50,000"
-15.786,13.551,25-50,>20,">50,000"
-15.786,13.581,25-50,>20,">50,000"
-15.786,13.601,25-50,>20,">50,000"
-15.786,13.631,25-50,>20,">50,000"
-15.786,13.651,25-50,>20,">50,000"
-15.786,13.681,25-50,>20,">50,000"
-15.786,13.701,25-50,>20,">50,000"
-15.786,13.731,25-50,>20,">50,000"
-15.786,13.751,25-50,>20,">50,000"
-15.786,13.781,25-50,>20,">50,000"
-15.786,13.801,25-50,>20,">50,000"
-15.786,13.831,25-50,>20,">50,000"
-15.775,13.061,7-25,>20,">50,000"
-15.775,13.111,7-25,>20,">50,000"
-15.775,13.161,7-25,>20,">50,000"
-15.775,13.211,0-7,>20,">50,000"
-15.775,13.261,0-7,>20,">50,000"
-15.775,13.311,25-50,>20,">50,000"
-15.775,13.361,25-50,>20,">50,000"
-15.775,13.411,25-50,>20,">50,000"
-15.775,13.461,0-7,>20,">50,000"
-15.775,13.511,0-7,>20,">50,000"
-15.775,13.561,25-50,>20,">50,000"
-15.775,13.611,25-50,>20,">50,000"
-15.775,13.661,25-50,>20,">50,000"
-15.775,13.711,25-50,>20,">50,000"
-15.775,13.761,25-50,>20,">50,000"
-15.775,13.811,25-50,>20,">50,000"
-15.736,13.081,7-25,>20,">50,000"
-15.736,13.101,7-25,>20,">50,000"
-15.736,13.131,7-25,>20,">50,000"
-15.736,13.151,7-25,>20,">50,000"
-15.736,13.181,7-25,>20,">50,000"
-15.736,13.201,0-7,>20,">50,000"
-15.736,13.231,0-7,>20,">50,000"
-15.736,13.251,0-7,>20,">50,000"
-15.736,13.281,0-7,>20,">50,000"
-15.736,13.301,25-50,>20,">50,000"
-15.736,13.331,25-50,>20,">50,000"
-15.736,13.351,25-50,>20,">50,000"
-15.736,13.381,25-50,>20,">50,000"
-15.736,13.401,25-50,>20,">50,000"
-15.736,13.431,25-50,>20,">50,000"
-15.736,13.451,25-50,>20,">50,000"
-15.736,13.481,25-50,>20,">50,000"
-15.736,13.501,25-50,>20,">50,000"
-15.736,13.531,25-50,>20,">50,000"
-15.736,13.551,25-50,>20,">50,000"
-15.736,13.581,25-50,>20,">50,000"
-15.736,13.601,25-50,>20,">50,000"
-15.736,13.631,25-50,>20,">50,000"
-15.736,13.651,25-50,>20,">50,000"
-15.736,13.681,25-50,>20,">50,000"
-15.736,13.701,25-50,>20,">50,000"
-15.736,13.731,25-50,>20,">50,000"
-15.736,13.751,25-50,>20,">50,000"
-15.736,13.781,25-50,>20,">50,000"
-15.736,13.801,25-50,>20,">50,000"
-15.736,13.831,25-50,>20,">50,000"
-15.725,13.061,7-25,>20,">50,000"
-15.725,13.111,7-25,>20,">50,000"
-15.725,13.161,7-25,>20,">50,000"
-15.725,13.211,0-7,>20,">50,000"
-15.725,13.261,0-7,>20,">50,000"
-15.725,13.311,25-50,>20,">50,000"
-15.725,13.361,25-50,>20,">50,000"
-15.725,13.411,25-50,>20,">50,000"
-15.725,13.461,25-50,>20,">50,000"
-15.725,13.511,25-50,>20,">50,000"
-15.725,13.561,25-50,>20,">50,000"
-15.725,13.611,25-50,>20,">50,000"
-15.725,13.661,25-50,>20,">50,000"
-15.725,13.711,25-50,>20,">50,000"
-15.725,13.761,25-50,>20,">50,000"
-15.725,13.811,25-50,>20,">50,000"
-15.686,13.081,7-25,>20,">50,000"
-15.686,13.101,7-25,>20,">50,000"
-15.686,13.131,7-25,>20,">50,000"
-15.686,13.151,7-25,>20,">50,000"
-15.686,13.181,7-25,>20,">50,000"
-15.686,13.201,7-25,>20,">50,000"
-15.686,13.231,7-25,>20,">50,000"
-15.686,13.251,0-7,>20,">50,000"
-15.686,13.281,0-7,>20,">50,000"
-15.686,13.301,25-50,>20,">50,000"
-15.686,13.331,25-50,>20,">50,000"
-15.686,13.351,25-50,>20,">50,000"
-15.686,13.381,25-50,>20,">50,000"
-15.686,13.401,25-50,>20,">50,000"
-15.686,13.431,25-50,>20,">50,000"
-15.686,13.451,25-50,>20,">50,000"
-15.686,13.481,25-50,>20,">50,000"
-15.686,13.501,25-50,>20,">50,000"
-15.686,13.531,25-50,>20,">50,000"
-15.686,13.551,25-50,>20,">50,000"
-15.686,13.581,25-50,>20,">50,000"
-15.686,13.601,25-50,>20,">50,000"
-15.686,13.631,25-50,>20,">50,000"
-15.686,13.651,25-50,>20,">50,000"
-15.686,13.681,25-50,>20,">50,000"
-15.686,13.701,25-50,>20,">50,000"
-15.686,13.731,25-50,>20,">50,000"
-15.686,13.751,25-50,>20,">50,000"
-15.686,13.781,25-50,>20,">50,000"
-15.686,13.801,25-50,>20,">50,000"
-15.686,13.831,25-50,>20,">50,000"
-15.675,13.061,7-25,>20,">50,000"
-15.675,13.111,7-25,>20,">50,000"
-15.675,13.161,7-25,>20,">50,000"
-15.675,13.211,7-25,>20,">50,000"
-15.675,13.261,0-7,>20,">50,000"
-15.675,13.311,25-50,>20,">50,000"
-15.675,13.361,25-50,>20,">50,000"
-15.675,13.411,25-50,>20,">50,000"
-15.675,13.461,25-50,>20,">50,000"
-15.675,13.511,25-50,>20,">50,000"
-15.675,13.561,25-50,>20,">50,000"
-15.675,13.611,25-50,>20,">50,000"
-15.675,13.661,25-50,>20,">50,000"
-15.675,13.711,25-50,>20,">50,000"
-15.675,13.761,25-50,>20,">50,000"
-15.675,13.811,25-50,>20,">50,000"
-15.636,13.081,7-25,>20,">50,000"
-15.636,13.101,7-25,>20,">50,000"
-15.636,13.131,7-25,>20,">50,000"
-15.636,13.151,7-25,>20,">50,000"
-15.636,13.181,7-25,>20,">50,000"
-15.636,13.201,7-25,>20,">50,000"
-15.636,13.231,7-25,>20,">50,000"
-15.636,13.251,0-7,>20,">50,000"
-15.636,13.281,25-50,>20,">50,000"
-15.636,13.301,25-50,>20,">50,000"
-15.636,13.331,25-50,>20,">50,000"
-15.636,13.351,25-50,>20,">50,000"
-15.636,13.381,25-50,>20,">50,000"
-15.636,13.401,25-50,>20,">50,000"
-15.636,13.431,25-50,>20,">50,000"
-15.636,13.451,25-50,>20,">50,000"
-15.636,13.481,25-50,>20,">50,000"
-15.636,13.531,25-50,>20,">50,000"
-15.636,13.551,25-50,>20,">50,000"
-15.636,13.581,25-50,>20,">50,000"
-15.636,13.601,25-50,>20,">50,000"
-15.636,13.631,25-50,>20,">50,000"
-15.636,13.651,25-50,>20,">50,000"
-15.636,13.681,25-50,>20,">50,000"
-15.636,13.701,25-50,>20,">50,000"
-15.636,13.731,25-50,>20,">50,000"
-15.636,13.751,25-50,>20,">50,000"
-15.636,13.781,25-50,>20,">50,000"
-15.636,13.801,25-50,>20,">50,000"
-15.636,13.831,25-50,>20,">50,000"
-15.625,13.061,7-25,>20,">50,000"
-15.625,13.111,7-25,>20,">50,000"
-15.625,13.161,7-25,>20,">50,000"
-15.625,13.211,7-25,>20,">50,000"
-15.625,13.261,25-50,>20,">50,000"
-15.625,13.311,25-50,>20,">50,000"
-15.625,13.361,25-50,>20,">50,000"
-15.625,13.411,25-50,>20,">50,000"
-15.625,13.461,25-50,>20,">50,000"
-15.625,13.511,25-50,>20,">50,000"
-15.625,13.561,25-50,>20,">50,000"
-15.625,13.611,25-50,>20,">50,000"
-15.625,13.661,25-50,>20,">50,000"
-15.625,13.711,25-50,>20,">50,000"
-15.625,13.761,25-50,>20,">50,000"
-15.625,13.811,25-50,>20,">50,000"
-15.586,13.081,7-25,>20,">50,000"
-15.586,13.101,7-25,>20,">50,000"
-15.586,13.131,7-25,>20,">50,000"
-15.586,13.151,7-25,>20,">50,000"
-15.586,13.181,7-25,>20,">50,000"
-15.586,13.201,7-25,>20,">50,000"
-15.586,13.231,7-25,>20,">50,000"
-15.586,13.251,25-50,>20,">50,000"
-15.586,13.281,25-50,>20,">50,000"
-15.586,13.301,25-50,>20,">50,000"
-15.586,13.331,25-50,>20,">50,000"
-15.586,13.351,25-50,>20,">50,000"
-15.586,13.381,25-50,>20,">50,000"
-15.586,13.401,25-50,>20,">50,000"
-15.586,13.431,25-50,>20,">50,000"
-15.586,13.451,25-50,>20,">50,000"
-15.586,13.481,25-50,>20,">50,000"
-15.586,13.531,25-50,>20,">50,000"
-15.586,13.551,25-50,>20,">50,000"
-15.586,13.581,25-50,>20,">50,000"
-15.586,13.601,25-50,>20,">50,000"
-15.586,13.631,25-50,>20,">50,000"
-15.586,13.651,25-50,>20,">50,000"
-15.586,13.681,25-50,>20,">50,000"
-15.586,13.701,25-50,>20,">50,000"
-15.586,13.731,25-50,>20,">50,000"
-15.586,13.751,25-50,>20,">50,000"
-15.586,13.781,25-50,>20,">50,000"
-15.586,13.801,25-50,>20,">50,000"
-15.586,13.831,25-50,>20,">50,000"
-15.575,13.061,0-7,>20,">50,000"
-15.575,13.111,7-25,>20,">50,000"
-15.575,13.161,7-25,>20,">50,000"
-15.575,13.211,7-25,>20,">50,000"
-15.575,13.261,25-50,>20,">50,000"
-15.575,13.311,25-50,>20,">50,000"
-15.575,13.361,25-50,>20,">50,000"
-15.575,13.411,25-50,>20,">50,000"
-15.575,13.461,25-50,>20,">50,000"
-15.575,13.511,25-50,>20,">50,000"
-15.575,13.561,25-50,>20,">50,000"
-15.575,13.611,25-50,>20,">50,000"
-15.575,13.661,25-50,>20,">50,000"
-15.575,13.711,25-50,>20,">50,000"
-15.575,13.761,25-50,>20,">50,000"
-15.575,13.811,25-50,>20,">50,000"
-15.536,13.081,0-7,>20,">50,000"
-15.536,13.101,7-25,>20,">50,000"
-15.536,13.131,7-25,>20,">50,000"
-15.536,13.151,7-25,>20,">50,000"
-15.536,13.181,7-25,>20,">50,000"
-15.536,13.201,7-25,>20,">50,000"
-15.536,13.231,7-25,>20,">50,000"
-15.536,13.251,25-50,>20,">50,000"
-15.536,13.281,25-50,>20,">50,000"
-15.536,13.301,25-50,>20,">50,000"
-15.536,13.331,25-50,>20,">50,000"
-15.536,13.351,25-50,>20,">50,000"
-15.536,13.381,25-50,>20,">50,000"
-15.536,13.401,25-50,>20,">50,000"
-15.536,13.431,25-50,>20,">50,000"
-15.536,13.451,25-50,>20,">50,000"
-15.536,13.481,25-50,>20,">50,000"
-15.536,13.501,25-50,>20,">50,000"
-15.536,13.531,25-50,>20,">50,000"
-15.536,13.551,25-50,>20,">50,000"
-15.536,13.581,25-50,>20,">50,000"
-15.536,13.601,25-50,>20,">50,000"
-15.536,13.631,25-50,>20,">50,000"
-15.536,13.651,25-50,>20,">50,000"
-15.536,13.681,25-50,>20,">50,000"
-15.536,13.701,25-50,>20,">50,000"
-15.536,13.731,25-50,>20,">50,000"
-15.536,13.751,25-50,>20,">50,000"
-15.536,13.781,25-50,>20,">50,000"
-15.536,13.801,25-50,>20,">50,000"
-15.536,13.831,25-50,>20,">50,000"
-15.525,13.061,0-7,>20,">50,000"
-15.525,13.111,7-25,>20,">50,000"
-15.525,13.161,7-25,>20,">50,000"
-15.525,13.211,7-25,>20,">50,000"
-15.525,13.261,25-50,>20,">50,000"
-15.525,13.311,25-50,>20,">50,000"
-15.525,13.361,25-50,>20,">50,000"
-15.525,13.411,25-50,>20,">50,000"
-15.525,13.461,25-50,>20,">50,000"
-15.525,13.511,25-50,>20,">50,000"
-15.525,13.561,25-50,>20,">50,000"
-15.525,13.611,25-50,>20,">50,000"
-15.525,13.661,25-50,>20,">50,000"
-15.525,13.711,25-50,>20,">50,000"
-15.525,13.761,25-50,>20,">50,000"
-15.525,13.811,25-50,>20,">50,000"
-15.486,13.081,0-7,>20,">50,000"
-15.486,13.101,7-25,>20,">50,000"
-15.486,13.131,7-25,>20,">50,000"
-15.486,13.151,7-25,>20,">50,000"
-15.486,13.181,7-25,>20,">50,000"
-15.486,13.201,7-25,>20,">50,000"
-15.486,13.231,7-25,>20,">50,000"
-15.486,13.251,25-50,>20,">50,000"
-15.486,13.281,25-50,>20,">50,000"
-15.486,13.301,25-50,>20,">50,000"
-15.486,13.331,25-50,>20,">50,000"
-15.486,13.351,25-50,>20,">50,000"
-15.486,13.381,25-50,>20,">50,000"
-15.486,13.401,25-50,>20,">50,000"
-15.486,13.431,25-50,>20,">50,000"
-15.486,13.451,25-50,>20,">50,000"
-15.486,13.481,25-50,>20,">50,000"
-15.486,13.501,25-50,>20,">50,000"
-15.486,13.531,25-50,>20,">50,000"
-15.486,13.551,25-50,>20,">50,000"
-15.486,13.581,25-50,>20,">50,000"
-15.486,13.601,25-50,>20,">50,000"
-15.486,13.631,25-50,>20,">50,000"
-15.486,13.651,25-50,>20,">50,000"
-15.486,13.681,25-50,>20,">50,000"
-15.486,13.701,25-50,>20,">50,000"
-15.486,13.731,25-50,>20,">50,000"
-15.486,13.751,25-50,>20,">50,000"
-15.486,13.781,25-50,>20,">50,000"
-15.486,13.801,25-50,>20,">50,000"
-15.486,13.831,25-50,>20,">50,000"
-15.475,13.061,0-7,>20,">50,000"
-15.475,13.111,7-25,>20,">50,000"
-15.475,13.161,7-25,>20,">50,000"
-15.475,13.211,7-25,>20,">50,000"
-15.475,13.261,25-50,>20,">50,000"
-15.475,13.311,25-50,>20,">50,000"
-15.475,13.361,25-50,>20,">50,000"
-15.475,13.411,25-50,>20,">50,000"
-15.475,13.461,25-50,>20,">50,000"
-15.475,13.511,25-50,>20,">50,000"
-15.475,13.561,25-50,>20,">50,000"
-15.475,13.611,25-50,>20,">50,000"
-15.475,13.661,25-50,>20,">50,000"
-15.475,13.711,25-50,>20,">50,000"
-15.475,13.761,25-50,>20,">50,000"
-15.475,13.811,25-50,>20,">50,000"
-15.436,13.081,0-7,>20,">50,000"
-15.436,13.101,7-25,>20,">50,000"
-15.436,13.131,7-25,>20,">50,000"
-15.436,13.151,7-25,>20,">50,000"
-15.436,13.181,7-25,>20,">50,000"
-15.436,13.201,7-25,>20,">50,000"
-15.436,13.231,7-25,>20,">50,000"
-15.436,13.251,25-50,>20,">50,000"
-15.436,13.281,25-50,>20,">50,000"
-15.436,13.301,25-50,>20,">50,000"
-15.436,13.331,25-50,>20,">50,000"
-15.436,13.351,25-50,>20,">50,000"
-15.436,13.381,25-50,>20,">50,000"
-15.436,13.401,25-50,>20,">50,000"
-15.436,13.431,25-50,>20,">50,000"
-15.436,13.451,25-50,>20,">50,000"
-15.436,13.481,25-50,>20,">50,000"
-15.436,13.501,25-50,>20,">50,000"
-15.436,13.531,25-50,>20,">50,000"
-15.436,13.551,25-50,>20,">50,000"
-15.436,13.581,25-50,>20,">50,000"
-15.436,13.601,25-50,>20,">50,000"
-15.436,13.631,25-50,>20,">50,000"
-15.436,13.651,25-50,>20,">50,000"
-15.436,13.681,25-50,>20,">50,000"
-15.436,13.701,25-50,>20,">50,000"
-15.436,13.731,25-50,>20,">50,000"
-15.436,13.751,25-50,>20,">50,000"
-15.436,13.781,25-50,>20,">50,000"
-15.436,13.801,25-50,>20,">50,000"
-15.436,13.831,25-50,>20,">50,000"
-15.425,13.061,0-7,>20,">50,000"
-15.425,13.111,7-25,>20,">50,000"
-15.425,13.161,7-25,>20,">50,000"
-15.425,13.211,7-25,>20,">50,000"
-15.425,13.261,25-50,>20,">50,000"
-15.425,13.311,25-50,>20,">50,000"
-15.425,13.361,25-50,>20,">50,000"
-15.425,13.411,25-50,>20,">50,000"
-15.425,13.461,25-50,>20,">50,000"
-15.425,13.511,25-50,>20,">50,000"
-15.425,13.561,25-50,>20,">50,000"
-15.425,13.611,25-50,>20,">50,000"
-15.425,13.661,25-50,>20,">50,000"
-15.425,13.711,25-50,>20,">50,000"
-15.425,13.761,25-50,>20,">50,000"
-15.425,13.811,25-50,>20,">50,000"
-15.386,13.081,0-7,>20,">50,000"
-15.386,13.101,7-25,>20,">50,000"
-15.386,13.131,7-25,>20,">50,000"
-15.386,13.151,7-25,>20,">50,000"
-15.386,13.181,7-25,>20,">50,000"
-15.386,13.201,7-25,>20,">50,000"
-15.386,13.231,25-50,>20,">50,000"
-15.386,13.251,25-50,>20,">50,000"
-15.386,13.281,25-50,>20,">50,000"
-15.386,13.301,25-50,>20,">50,000"
-15.386,13.331,25-50,>20,">50,000"
-15.386,13.351,25-50,>20,">50,000"
-15.386,13.381,25-50,>20,">50,000"
-15.386,13.401,25-50,>20,">50,000"
-15.386,13.431,25-50,>20,">50,000"
-15.386,13.451,25-50,>20,">50,000"
-15.386,13.481,25-50,>20,">50,000"
-15.386,13.501,25-50,>20,">50,000"
-15.386,13.531,25-50,>20,">50,000"
-15.386,13.551,25-50,>20,">50,000"
-15.386,13.581,25-50,>20,">50,000"
-15.386,13.601,25-50,>20,">50,000"
-15.386,13.631,25-50,>20,">50,000"
-15.386,13.651,25-50,>20,">50,000"
-15.386,13.681,25-50,>20,">50,000"
-15.386,13.701,25-50,>20,">50,000"
-15.386,13.731,25-50,>20,">50,000"
-15.386,13.751,25-50,>20,">50,000"
-15.386,13.781,25-50,>20,">50,000"
-15.386,13.801,25-50,>20,">50,000"
-15.386,13.831,25-50,>20,">50,000"
-15.375,13.061,0-7,>20,">50,000"
-15.375,13.111,7-25,>20,">50,000"
-15.375,13.161,7-25,>20,">50,000"
-15.375,13.211,25-50,>20,">50,000"
-15.375,13.261,25-50,>20,">50,000"
-15.375,13.311,25-50,>20,">50,000"
-15.375,13.361,25-50,>20,">50,000"
-15.375,13.411,25-50,>20,">50,000"
-15.375,13.461,0-7,>20,">50,000"
-15.375,13.511,25-50,>20,">50,000"
-15.375,13.561,25-50,>20,">50,000"
-15.375,13.611,25-50,>20,">50,000"
-15.375,13.661,25-50,>20,">50,000"
-15.375,13.711,25-50,>20,">50,000"
-15.375,13.761,25-50,>20,">50,000"
-15.375,13.811,25-50,>20,">50,000"
-15.336,13.081,0-7,>20,">50,000"
-15.336,13.101,0-7,>20,">50,000"
-15.336,13.131,0-7,>20,">50,000"
-15.336,13.151,7-25,>20,">50,000"
-15.336,13.181,7-25,>20,">50,000"
-15.336,13.201,25-50,>20,">50,000"
-15.336,13.231,25-50,>20,">50,000"
-15.336,13.251,25-50,>20,">50,000"
-15.336,13.281,25-50,>20,">50,000"
-15.336,13.301,25-50,>20,">50,000"
-15.336,13.331,25-50,>20,">50,000"
-15.336,13.351,25-50,>20,">50,000"
-15.336,13.381,25-50,>20,">50,000"
-15.336,13.401,25-50,>20,">50,000"
-15.336,13.431,25-50,>20,">50,000"
-15.336,13.451,0-7,>20,">50,000"
-15.336,13.481,0-7,>20,">50,000"
-15.336,13.501,25-50,>20,">50,000"
-15.336,13.531,25-50,>20,">50,000"
-15.336,13.551,25-50,>20,">50,000"
-15.336,13.581,25-50,>20,">50,000"
-15.336,13.601,25-50,>20,">50,000"
-15.336,13.631,25-50,>20,">50,000"
-15.336,13.651,25-50,>20,">50,000"
-15.336,13.681,25-50,>20,">50,000"
-15.336,13.701,25-50,>20,">50,000"
-15.336,13.731,25-50,>20,">50,000"
-15.336,13.751,25-50,>20,">50,000"
-15.336,13.781,25-50,>20,">50,000"
-15.336,13.801,25-50,>20,">50,000"
-15.336,13.831,25-50,>20,">50,000"
-15.325,13.061,0-7,>20,">50,000"
-15.325,13.111,0-7,>20,">50,000"
-15.325,13.161,7-25,>20,">50,000"
-15.325,13.211,25-50,>20,">50,000"
-15.325,13.261,25-50,>20,">50,000"
-15.325,13.311,25-50,>20,">50,000"
-15.325,13.361,25-50,>20,">50,000"
-15.325,13.411,25-50,>20,">50,000"
-15.325,13.461,0-7,>20,">50,000"
-15.325,13.511,25-50,>20,">50,000"
-15.325,13.561,25-50,>20,">50,000"
-15.325,13.611,25-50,>20,">50,000"
-15.325,13.661,25-50,>20,">50,000"
-15.325,13.711,0-7,>20,">50,000"
-15.325,13.761,25-50,>20,">50,000"
-15.325,13.811,25-50,>20,">50,000"
-15.286,13.081,0-7,>20,">50,000"
-15.286,13.101,0-7,>20,">50,000"
-15.286,13.131,0-7,>20,">50,000"
-15.286,13.151,7-25,>20,">50,000"
-15.286,13.181,7-25,>20,">50,000"
-15.286,13.201,25-50,>20,">50,000"
-15.286,13.231,25-50,>20,">50,000"
-15.286,13.251,25-50,>20,">50,000"
-15.286,13.281,25-50,>20,">50,000"
-15.286,13.301,25-50,>20,">50,000"
-15.286,13.331,25-50,>20,">50,000"
-15.286,13.351,25-50,>20,">50,000"
-15.286,13.381,25-50,>20,">50,000"
-15.286,13.401,25-50,>20,">50,000"
-15.286,13.431,25-50,>20,">50,000"
-15.286,13.451,25-50,>20,">50,000"
-15.286,13.481,25-50,>20,">50,000"
-15.286,13.501,25-50,>20,">50,000"
-15.286,13.531,25-50,>20,">50,000"
-15.286,13.551,25-50,>20,">50,000"
-15.286,13.581,25-50,>20,">50,000"
-15.286,13.601,25-50,>20,">50,000"
-15.286,13.631,0-7,>20,">50,000"
-15.286,13.651,0-7,>20,">50,000"
-15.286,13.681,0-7,>20,">50,000"
-15.286,13.701,0-7,>20,">50,000"
-15.286,13.731,25-50,>20,">50,000"
-15.286,13.751,25-50,>20,">50,000"
-15.286,13.781,25-50,>20,">50,000"
-15.286,13.801,25-50,>20,">50,000"
-15.286,13.831,25-50,>20,">50,000"
-15.275,13.061,7-25,>20,">50,000"
-15.275,13.111,0-7,>20,">50,000"
-15.275,13.161,7-25,>20,">50,000"
-15.275,13.211,25-50,>20,">50,000"
-15.275,13.261,25-50,>20,">50,000"
-15.275,13.311,25-50,>20,">50,000"
-15.275,13.361,25-50,>20,">50,000"
-15.275,13.411,25-50,>20,">50,000"
-15.275,13.461,25-50,>20,">50,000"
-15.275,13.511,0-7,>20,">50,000"
-15.275,13.561,25-50,>20,">50,000"
-15.275,13.611,0-7,>20,">50,000"
-15.275,13.661,0-7,>20,">50,000"
